Hourly measurement data supplied by UK-air on 21/12/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Devonshire Green",
2023-01-12,10:00:00,33.5592,V ugm-3
2023-01-12,11:00:00,13.56983,V ugm-3
2023-01-12,12:00:00,9.34362,V ugm-3
2023-01-12,13:00:00,8.82035,V ugm-3
2023-01-12,14:00:00,6.83886,V ugm-3
2023-01-12,15:00:00,7.10197,V ugm-3
2023-01-12,16:00:00,10.02027,V ugm-3
2023-01-12,17:00:00,5.74152,V ugm-3
2023-01-12,18:00:00,11.06471,V ugm-3
2023-01-12,19:00:00,9.34226,V ugm-3
2023-01-12,20:00:00,8.45774,V ugm-3
2023-01-12,21:00:00,6.10562,V ugm-3
2023-01-12,22:00:00,3.96693,V ugm-3
2023-01-12,23:00:00,2.50562,V ugm-3
2023-01-12,24:00:00,1.77571,V ugm-3
2023-01-13,01:00:00,2.6457,V ugm-3
2023-01-13,02:00:00,2.92394,V ugm-3
2023-01-13,03:00:00,2.29895,V ugm-3
2023-01-13,04:00:00,2.87158,V ugm-3
2023-01-13,05:00:00,2.24491,V ugm-3
2023-01-13,06:00:00,2.4014,V ugm-3
2023-01-13,07:00:00,3.65497,V ugm-3
2023-01-13,08:00:00,5.69267,V ugm-3
2023-01-13,09:00:00,9.03639,V ugm-3
2023-01-13,10:00:00,9.66416,V ugm-3
2023-01-13,11:00:00,9.45364,V ugm-3
2023-01-13,12:00:00,10.60367,V ugm-3
2023-01-13,13:00:00,9.76783,V ugm-3
2023-01-13,14:00:00,9.82223,V ugm-3
2023-01-13,15:00:00,9.56,V ugm-3
2023-01-13,16:00:00,11.85724,V ugm-3
2023-01-13,17:00:00,11.33375,V ugm-3
2023-01-13,18:00:00,13.68295,V ugm-3
2023-01-13,19:00:00,19.95057,V ugm-3
2023-01-13,20:00:00,36.67886,V ugm-3
2023-01-13,21:00:00,26.32407,V ugm-3
2023-01-13,22:00:00,26.12004,V ugm-3
2023-01-13,23:00:00,14.47382,V ugm-3
2023-01-13,24:00:00,12.95703,V ugm-3
2023-01-14,01:00:00,12.75964,V ugm-3
2023-01-14,02:00:00,16.94329,V ugm-3
2023-01-14,03:00:00,13.81152,V ugm-3
2023-01-14,04:00:00,9.26196,V ugm-3
2023-01-14,05:00:00,5.95968,V ugm-3
2023-01-14,06:00:00,5.17375,V ugm-3
2023-01-14,07:00:00,7.83967,V ugm-3
2023-01-14,08:00:00,8.20431,V ugm-3
2023-01-14,09:00:00,11.02673,V ugm-3
2023-01-14,10:00:00,10.08637,V ugm-3
2023-01-14,11:00:00,9.04298,V ugm-3
2023-01-14,12:00:00,6.01326,V ugm-3
2023-01-14,13:00:00,6.90296,V ugm-3
2023-01-14,14:00:00,7.68803,V ugm-3
2023-01-14,15:00:00,7.89642,V ugm-3
2023-01-14,16:00:00,9.46547,V ugm-3
2023-01-14,17:00:00,7.63384,V ugm-3
2023-01-14,18:00:00,11.04293,V ugm-3
2023-01-14,19:00:00,10.51106,V ugm-3
2023-01-14,20:00:00,8.10676,V ugm-3
2023-01-14,21:00:00,7.22315,V ugm-3
2023-01-14,22:00:00,4.08078,V ugm-3
2023-01-14,23:00:00,3.87361,V ugm-3
2023-01-14,24:00:00,4.3983,V ugm-3
2023-01-15,01:00:00,3.8404,V ugm-3
2023-01-15,02:00:00,6.35111,V ugm-3
2023-01-15,03:00:00,6.59843,V ugm-3
2023-01-15,04:00:00,4.08493,V ugm-3
2023-01-15,05:00:00,1.98956,V ugm-3
2023-01-15,06:00:00,2.04077,V ugm-3
2023-01-15,07:00:00,1.98969,V ugm-3
2023-01-15,08:00:00,4.34448,V ugm-3
2023-01-15,09:00:00,5.91349,V ugm-3
2023-01-15,10:00:00,6.12159,V ugm-3
2023-01-15,11:00:00,7.48323,V ugm-3
2023-01-15,12:00:00,8.58145,V ugm-3
2023-01-15,13:00:00,8.8456,V ugm-3
2023-01-15,14:00:00,12.45369,V ugm-3
2023-01-15,15:00:00,14.44325,V ugm-3
2023-01-15,16:00:00,21.03877,V ugm-3
2023-01-15,17:00:00,24.27776,V ugm-3
2023-01-15,18:00:00,48.83237,V ugm-3
2023-01-15,19:00:00,55.49229,V ugm-3
2023-01-15,20:00:00,61.79993,V ugm-3
2023-01-15,21:00:00,47.37715,V ugm-3
2023-01-15,22:00:00,50.68126,V ugm-3
2023-01-15,23:00:00,55.91623,V ugm-3
2023-01-15,24:00:00,43.16984,V ugm-3
2023-01-16,01:00:00,34.63339,V ugm-3
2023-01-16,02:00:00,39.65134,V ugm-3
2023-01-16,03:00:00,30.94698,V ugm-3
2023-01-16,04:00:00,20.2088,V ugm-3
2023-01-16,05:00:00,13.55849,V ugm-3
2023-01-16,06:00:00,15.80952,V ugm-3
2023-01-16,07:00:00,12.82556,V ugm-3
2023-01-16,08:00:00,19.94732,V ugm-3
2023-01-16,09:00:00,30.47408,V ugm-3
2023-01-16,10:00:00,22.98747,V ugm-3
2023-01-16,11:00:00,25.44848,V ugm-3
2023-01-16,12:00:00,18.22274,V ugm-3
2023-01-16,13:00:00,14.77058,V ugm-3
2023-01-16,14:00:00,12.52052,V ugm-3
2023-01-16,15:00:00,13.82767,V ugm-3
2023-01-16,16:00:00,19.58717,V ugm-3
2023-01-16,17:00:00,28.01404,V ugm-3
2023-01-16,18:00:00,32.25654,V ugm-3
2023-01-16,19:00:00,27.123,V ugm-3
2023-01-16,20:00:00,32.931,V ugm-3
2023-01-16,21:00:00,21.04715,V ugm-3
2023-01-16,22:00:00,32.89008,V ugm-3
2023-01-16,23:00:00,23.76866,V ugm-3
2023-01-16,24:00:00,19.63194,V ugm-3
2023-01-17,01:00:00,17.88542,V ugm-3
2023-01-17,02:00:00,14.18183,V ugm-3
2023-01-17,03:00:00,10.05971,V ugm-3
2023-01-17,04:00:00,8.90675,V ugm-3
2023-01-17,05:00:00,11.63276,V ugm-3
2023-01-17,06:00:00,25.04922,V ugm-3
2023-01-17,07:00:00,33.32858,V ugm-3
2023-01-17,08:00:00,58.43218,V ugm-3
2023-01-17,09:00:00,58.37975,V ugm-3
2023-01-17,10:00:00,42.67593,V ugm-3
2023-01-17,11:00:00,21.28673,V ugm-3
2023-01-17,12:00:00,19.4577,V ugm-3
2023-01-17,13:00:00,15.41784,V ugm-3
2023-01-17,14:00:00,18.66884,V ugm-3
2023-01-17,15:00:00,20.97454,V ugm-3
2023-01-17,16:00:00,27.20323,V ugm-3
2023-01-17,17:00:00,33.02081,V ugm-3
2023-01-17,18:00:00,30.29539,V ugm-3
2023-01-17,19:00:00,32.34749,V ugm-3
2023-01-17,20:00:00,17.2452,V ugm-3
2023-01-17,21:00:00,15.87944,V ugm-3
2023-01-17,22:00:00,20.34799,V ugm-3
2023-01-17,23:00:00,16.0939,V ugm-3
2023-01-17,24:00:00,17.08683,V ugm-3
2023-01-18,01:00:00,10.00178,V ugm-3
2023-01-18,02:00:00,10.91072,V ugm-3
2023-01-18,03:00:00,10.70472,V ugm-3
2023-01-18,04:00:00,12.85328,V ugm-3
2023-01-18,05:00:00,5.87372,V ugm-3
2023-01-18,06:00:00,5.0347,V ugm-3
2023-01-18,07:00:00,7.60491,V ugm-3
2023-01-18,08:00:00,14.00586,V ugm-3
2023-01-18,09:00:00,18.99264,V ugm-3
2023-01-18,10:00:00,20.56663,V ugm-3
2023-01-18,11:00:00,16.52802,V ugm-3
2023-01-18,12:00:00,15.32455,V ugm-3
2023-01-18,13:00:00,15.37758,V ugm-3
2023-01-18,14:00:00,15.90173,V ugm-3
2023-01-18,15:00:00,17.31603,V ugm-3
2023-01-18,16:00:00,21.98781,V ugm-3
2023-01-18,17:00:00,26.75569,V ugm-3
2023-01-18,18:00:00,33.63073,V ugm-3
2023-01-18,19:00:00,30.00308,V ugm-3
2023-01-18,20:00:00,27.43632,V ugm-3
2023-01-18,21:00:00,23.40283,V ugm-3
2023-01-18,22:00:00,19.35793,V ugm-3
2023-01-18,23:00:00,14.90017,V ugm-3
2023-01-18,24:00:00,15.00315,V ugm-3
2023-01-19,01:00:00,13.44114,V ugm-3
2023-01-19,02:00:00,44.04565,V ugm-3
2023-01-19,03:00:00,23.88692,V ugm-3
2023-01-19,04:00:00,28.25601,V ugm-3
2023-01-19,05:00:00,25.35523,V ugm-3
2023-01-19,06:00:00,27.92823,V ugm-3
2023-01-19,07:00:00,34.70612,V ugm-3
2023-01-19,08:00:00,61.09178,V ugm-3
2023-01-19,09:00:00,69.11639,V ugm-3
2023-01-19,10:00:00,59.61686,V ugm-3
2023-01-19,11:00:00,14.81298,V ugm-3
2023-01-19,12:00:00,16.44134,V ugm-3
2023-01-19,13:00:00,16.65034,V ugm-3
2023-01-19,14:00:00,16.17679,V ugm-3
2023-01-19,15:00:00,25.10331,V ugm-3
2023-01-19,16:00:00,24.78214,V ugm-3
2023-01-19,17:00:00,21.2736,V ugm-3
2023-01-19,18:00:00,18.16724,V ugm-3
2023-01-19,19:00:00,16.64456,V ugm-3
2023-01-19,20:00:00,17.48221,V ugm-3
2023-01-19,21:00:00,20.94652,V ugm-3
2023-01-19,22:00:00,19.58142,V ugm-3
2023-01-19,23:00:00,31.61724,V ugm-3
2023-01-19,24:00:00,19.85329,V ugm-3
2023-01-20,01:00:00,7.49586,V ugm-3
2023-01-20,02:00:00,10.22854,V ugm-3
2023-01-20,03:00:00,6.14817,V ugm-3
2023-01-20,04:00:00,6.93992,V ugm-3
2023-01-20,05:00:00,5.3067,V ugm-3
2023-01-20,06:00:00,7.09248,V ugm-3
2023-01-20,07:00:00,13.13441,V ugm-3
2023-01-20,08:00:00,24.11659,V ugm-3
2023-01-20,09:00:00,30.3248,V ugm-3
2023-01-20,10:00:00,26.07522,V ugm-3
2023-01-20,11:00:00,14.50931,V ugm-3
2023-01-20,12:00:00,10.61937,V ugm-3
2023-01-20,13:00:00,11.72363,V ugm-3
2023-01-20,14:00:00,13.30163,V ugm-3
2023-01-20,15:00:00,19.60822,V ugm-3
2023-01-20,16:00:00,26.64523,V ugm-3
2023-01-20,17:00:00,28.63822,V ugm-3
2023-01-20,18:00:00,43.77875,V ugm-3
2023-01-20,19:00:00,54.44995,V ugm-3
2023-01-20,20:00:00,56.35101,V ugm-3
2023-01-20,21:00:00,44.66689,V ugm-3
2023-01-20,22:00:00,44.96333,V ugm-3
2023-01-20,23:00:00,88.32531,V ugm-3
2023-01-20,24:00:00,85.11374,V ugm-3
2023-01-21,01:00:00,68.96762,V ugm-3
2023-01-21,02:00:00,47.42082,V ugm-3
2023-01-21,03:00:00,46.57074,V ugm-3
2023-01-21,04:00:00,39.42603,V ugm-3
2023-01-21,05:00:00,33.45912,V ugm-3
2023-01-21,06:00:00,30.4942,V ugm-3
2023-01-21,07:00:00,31.42004,V ugm-3
2023-01-21,08:00:00,38.9078,V ugm-3
2023-01-21,09:00:00,43.32836,V ugm-3
2023-01-21,10:00:00,55.9092,V ugm-3
2023-01-21,11:00:00,65.70329,V ugm-3
2023-01-21,12:00:00,47.56138,V ugm-3
2023-01-21,13:00:00,26.27255,V ugm-3
2023-01-21,14:00:00,27.58812,V ugm-3
2023-01-21,15:00:00,28.48665,V ugm-3
2023-01-21,16:00:00,33.04732,V ugm-3
2023-01-21,17:00:00,45.63394,V ugm-3
2023-01-21,18:00:00,57.7951,V ugm-3
2023-01-21,19:00:00,60.28656,V ugm-3
2023-01-21,20:00:00,69.58615,V ugm-3
2023-01-21,21:00:00,47.20209,V ugm-3
2023-01-21,22:00:00,51.40661,V ugm-3
2023-01-21,23:00:00,46.38254,V ugm-3
2023-01-21,24:00:00,42.18924,V ugm-3
2023-01-22,01:00:00,37.51929,V ugm-3
2023-01-22,02:00:00,35.0576,V ugm-3
2023-01-22,03:00:00,32.51734,V ugm-3
2023-01-22,04:00:00,25.67185,V ugm-3
2023-01-22,05:00:00,20.4806,V ugm-3
2023-01-22,06:00:00,20.95078,V ugm-3
2023-01-22,07:00:00,20.42276,V ugm-3
2023-01-22,08:00:00,19.52762,V ugm-3
2023-01-22,09:00:00,16.73925,V ugm-3
2023-01-22,10:00:00,17.58373,V ugm-3
2023-01-22,11:00:00,23.32495,V ugm-3
2023-01-22,12:00:00,31.49645,V ugm-3
2023-01-22,13:00:00,24.86946,V ugm-3
2023-01-22,14:00:00,27.02108,V ugm-3
2023-01-22,15:00:00,30.23349,V ugm-3
2023-01-22,16:00:00,33.12399,V ugm-3
2023-01-22,17:00:00,34.1223,V ugm-3
2023-01-22,18:00:00,34.86003,V ugm-3
2023-01-22,19:00:00,42.18808,V ugm-3
2023-01-22,20:00:00,43.9269,V ugm-3
2023-01-22,21:00:00,40.18126,V ugm-3
2023-01-22,22:00:00,40.29462,V ugm-3
2023-01-22,23:00:00,45.31641,V ugm-3
2023-01-22,24:00:00,42.00847,V ugm-3
2023-01-23,01:00:00,37.09698,V ugm-3
2023-01-23,02:00:00,32.245,V ugm-3
2023-01-23,03:00:00,25.50064,V ugm-3
2023-01-23,04:00:00,25.44658,V ugm-3
2023-01-23,05:00:00,25.76379,V ugm-3
2023-01-23,06:00:00,30.93048,V ugm-3
2023-01-23,07:00:00,40.28638,V ugm-3
2023-01-23,08:00:00,45.17337,V ugm-3
2023-01-23,09:00:00,45.2679,V ugm-3
2023-01-23,10:00:00,42.96018,V ugm-3
2023-01-23,11:00:00,40.61485,V ugm-3
2023-01-23,12:00:00,32.25795,V ugm-3
2023-01-23,13:00:00,28.01986,V ugm-3
2023-01-23,14:00:00,27.58385,V ugm-3
2023-01-23,15:00:00,34.54232,V ugm-3
2023-01-23,16:00:00,39.54329,V ugm-3
2023-01-23,17:00:00,53.20824,V ugm-3
2023-01-23,18:00:00,54.01563,V ugm-3
2023-01-23,19:00:00,58.66338,V ugm-3
2023-01-23,20:00:00,63.67146,V ugm-3
