date,time,NO2,datetime,year,month
2018-01-05,23:00:00,83.0838,2018-01-05T23:00:00Z,2018,Jan
2018-01-05,24:00:00,57.31251,2018-01-06T00:00:00Z,2018,Jan
2018-01-06,01:00:00,76.85919,2018-01-06T01:00:00Z,2018,Jan
2018-01-06,02:00:00,64.99508,2018-01-06T02:00:00Z,2018,Jan
2018-01-06,03:00:00,64.951,2018-01-06T03:00:00Z,2018,Jan
2018-01-06,04:00:00,45.34379,2018-01-06T04:00:00Z,2018,Jan
2018-01-06,05:00:00,26.6536,2018-01-06T05:00:00Z,2018,Jan
2018-01-06,06:00:00,15.424620000000001,2018-01-06T06:00:00Z,2018,Jan
2018-01-06,07:00:00,10.89407,2018-01-06T07:00:00Z,2018,Jan
2018-01-06,08:00:00,14.81067,2018-01-06T08:00:00Z,2018,Jan
2018-01-06,09:00:00,23.20111,2018-01-06T09:00:00Z,2018,Jan
2018-01-06,10:00:00,24.34235,2018-01-06T10:00:00Z,2018,Jan
2018-01-06,11:00:00,23.34719,2018-01-06T11:00:00Z,2018,Jan
2018-01-06,12:00:00,18.53959,2018-01-06T12:00:00Z,2018,Jan
2018-01-06,13:00:00,18.21177,2018-01-06T13:00:00Z,2018,Jan
2018-01-06,14:00:00,21.37127,2018-01-06T14:00:00Z,2018,Jan
2018-01-06,15:00:00,18.73041,2018-01-06T15:00:00Z,2018,Jan
2018-01-06,16:00:00,18.34252,2018-01-06T16:00:00Z,2018,Jan
2018-01-06,17:00:00,28.25759,2018-01-06T17:00:00Z,2018,Jan
2018-01-06,18:00:00,41.56333,2018-01-06T18:00:00Z,2018,Jan
2018-01-06,19:00:00,47.34992,2018-01-06T19:00:00Z,2018,Jan
2018-01-06,20:00:00,43.22342,2018-01-06T20:00:00Z,2018,Jan
2018-01-06,21:00:00,46.05447,2018-01-06T21:00:00Z,2018,Jan
2018-01-06,22:00:00,40.49727,2018-01-06T22:00:00Z,2018,Jan
2018-01-06,23:00:00,32.33467,2018-01-06T23:00:00Z,2018,Jan
2018-01-06,24:00:00,32.45635,2018-01-07T00:00:00Z,2018,Jan
2018-01-07,01:00:00,36.15927,2018-01-07T01:00:00Z,2018,Jan
2018-01-07,02:00:00,32.67133,2018-01-07T02:00:00Z,2018,Jan
2018-01-07,03:00:00,27.68922,2018-01-07T03:00:00Z,2018,Jan
2018-01-07,04:00:00,20.33698,2018-01-07T04:00:00Z,2018,Jan
2018-01-07,05:00:00,20.14651,2018-01-07T05:00:00Z,2018,Jan
2018-01-07,06:00:00,13.02177,2018-01-07T06:00:00Z,2018,Jan
2018-01-07,07:00:00,14.16836,2018-01-07T07:00:00Z,2018,Jan
2018-01-07,08:00:00,19.84135,2018-01-07T08:00:00Z,2018,Jan
2018-01-07,09:00:00,26.63796,2018-01-07T09:00:00Z,2018,Jan
2018-01-07,10:00:00,30.1181,2018-01-07T10:00:00Z,2018,Jan
2018-01-07,11:00:00,26.58819,2018-01-07T11:00:00Z,2018,Jan
2018-01-07,12:00:00,22.76563,2018-01-07T12:00:00Z,2018,Jan
2018-01-07,13:00:00,25.32866,2018-01-07T13:00:00Z,2018,Jan
2018-01-07,14:00:00,27.36785,2018-01-07T14:00:00Z,2018,Jan
2018-01-07,15:00:00,28.95906,2018-01-07T15:00:00Z,2018,Jan
2018-01-07,16:00:00,26.64319,2018-01-07T16:00:00Z,2018,Jan
2018-01-07,17:00:00,41.26669,2018-01-07T17:00:00Z,2018,Jan
2018-01-07,18:00:00,53.86851,2018-01-07T18:00:00Z,2018,Jan
2018-01-07,19:00:00,54.07811,2018-01-07T19:00:00Z,2018,Jan
2018-01-07,20:00:00,65.56308,2018-01-07T20:00:00Z,2018,Jan
2018-01-07,21:00:00,55.43299,2018-01-07T21:00:00Z,2018,Jan
2018-01-07,22:00:00,47.76505,2018-01-07T22:00:00Z,2018,Jan
2018-01-07,23:00:00,45.2585,2018-01-07T23:00:00Z,2018,Jan
2018-01-07,24:00:00,43.04121,2018-01-08T00:00:00Z,2018,Jan
2018-01-08,01:00:00,42.66859,2018-01-08T01:00:00Z,2018,Jan
2018-01-08,02:00:00,50.04803,2018-01-08T02:00:00Z,2018,Jan
2018-01-08,03:00:00,59.69447,2018-01-08T03:00:00Z,2018,Jan
2018-01-08,04:00:00,31.33135,2018-01-08T04:00:00Z,2018,Jan
2018-01-08,05:00:00,48.50988,2018-01-08T05:00:00Z,2018,Jan
2018-01-08,06:00:00,51.75394,2018-01-08T06:00:00Z,2018,Jan
2018-01-08,07:00:00,59.12758,2018-01-08T07:00:00Z,2018,Jan
2018-01-08,08:00:00,81.7846,2018-01-08T08:00:00Z,2018,Jan
2018-01-08,09:00:00,122.58533,2018-01-08T09:00:00Z,2018,Jan
2018-01-08,10:00:00,135.33408,2018-01-08T10:00:00Z,2018,Jan
2018-01-08,11:00:00,110.00681,2018-01-08T11:00:00Z,2018,Jan
2018-01-08,12:00:00,80.00098,2018-01-08T12:00:00Z,2018,Jan
2018-01-08,13:00:00,65.7793,2018-01-08T13:00:00Z,2018,Jan
2018-01-08,14:00:00,74.04115,2018-01-08T14:00:00Z,2018,Jan
2018-01-08,15:00:00,46.10295,2018-01-08T15:00:00Z,2018,Jan
2018-01-08,16:00:00,46.06414,2018-01-08T16:00:00Z,2018,Jan
2018-01-08,17:00:00,37.43421,2018-01-08T17:00:00Z,2018,Jan
2018-01-08,18:00:00,48.23563,2018-01-08T18:00:00Z,2018,Jan
2018-01-08,19:00:00,55.68637,2018-01-08T19:00:00Z,2018,Jan
2018-01-08,20:00:00,48.9551,2018-01-08T20:00:00Z,2018,Jan
2018-01-08,21:00:00,38.49052,2018-01-08T21:00:00Z,2018,Jan
2018-01-08,22:00:00,36.43756,2018-01-08T22:00:00Z,2018,Jan
2018-01-08,23:00:00,28.71393,2018-01-08T23:00:00Z,2018,Jan
2018-01-08,24:00:00,15.26883,2018-01-09T00:00:00Z,2018,Jan
2018-01-09,01:00:00,14.8093,2018-01-09T01:00:00Z,2018,Jan
2018-01-09,02:00:00,20.07867,2018-01-09T02:00:00Z,2018,Jan
2018-01-09,03:00:00,18.78025,2018-01-09T03:00:00Z,2018,Jan
2018-01-09,04:00:00,19.55061,2018-01-09T04:00:00Z,2018,Jan
2018-01-09,05:00:00,19.24005,2018-01-09T05:00:00Z,2018,Jan
2018-01-09,06:00:00,20.71618,2018-01-09T06:00:00Z,2018,Jan
2018-01-09,07:00:00,25.52029,2018-01-09T07:00:00Z,2018,Jan
2018-01-09,08:00:00,33.6744,2018-01-09T08:00:00Z,2018,Jan
2018-01-09,09:00:00,36.33947,2018-01-09T09:00:00Z,2018,Jan
2018-01-09,10:00:00,39.22144,2018-01-09T10:00:00Z,2018,Jan
2018-01-09,11:00:00,36.98996,2018-01-09T11:00:00Z,2018,Jan
2018-01-09,12:00:00,38.13583,2018-01-09T12:00:00Z,2018,Jan
2018-01-09,13:00:00,39.98397,2018-01-09T13:00:00Z,2018,Jan
2018-01-09,14:00:00,40.81033,2018-01-09T14:00:00Z,2018,Jan
2018-01-09,15:00:00,41.30208,2018-01-09T15:00:00Z,2018,Jan
2018-01-09,16:00:00,42.48847,2018-01-09T16:00:00Z,2018,Jan
2018-01-09,17:00:00,44.92392,2018-01-09T17:00:00Z,2018,Jan
2018-01-09,18:00:00,43.44491,2018-01-09T18:00:00Z,2018,Jan
2018-01-09,19:00:00,42.52186,2018-01-09T19:00:00Z,2018,Jan
2018-01-09,20:00:00,40.73559,2018-01-09T20:00:00Z,2018,Jan
2018-01-09,21:00:00,40.5965,2018-01-09T21:00:00Z,2018,Jan
2018-01-09,22:00:00,40.47378,2018-01-09T22:00:00Z,2018,Jan
2018-01-09,23:00:00,39.6188,2018-01-09T23:00:00Z,2018,Jan
2018-01-09,24:00:00,39.48187,2018-01-10T00:00:00Z,2018,Jan
2018-01-10,01:00:00,41.45064,2018-01-10T01:00:00Z,2018,Jan
2018-01-10,02:00:00,42.093,2018-01-10T02:00:00Z,2018,Jan
2018-01-10,03:00:00,40.32251,2018-01-10T03:00:00Z,2018,Jan
2018-01-10,04:00:00,40.01415,2018-01-10T04:00:00Z,2018,Jan
2018-01-10,05:00:00,41.35466,2018-01-10T05:00:00Z,2018,Jan
2018-01-10,06:00:00,39.16781,2018-01-10T06:00:00Z,2018,Jan
2018-01-10,07:00:00,41.15987,2018-01-10T07:00:00Z,2018,Jan
2018-01-10,08:00:00,59.02691,2018-01-10T08:00:00Z,2018,Jan
2018-01-10,09:00:00,77.7152,2018-01-10T09:00:00Z,2018,Jan
2018-01-10,10:00:00,82.99529,2018-01-10T10:00:00Z,2018,Jan
2018-01-10,11:00:00,67.8029,2018-01-10T11:00:00Z,2018,Jan
2018-01-10,12:00:00,53.24495,2018-01-10T12:00:00Z,2018,Jan
2018-01-10,13:00:00,56.5994,2018-01-10T13:00:00Z,2018,Jan
2018-01-10,14:00:00,48.968,2018-01-10T14:00:00Z,2018,Jan
2018-01-10,15:00:00,54.29163,2018-01-10T15:00:00Z,2018,Jan
2018-01-10,16:00:00,49.79495,2018-01-10T16:00:00Z,2018,Jan
2018-01-10,17:00:00,58.09564,2018-01-10T17:00:00Z,2018,Jan
2018-01-10,18:00:00,52.63536,2018-01-10T18:00:00Z,2018,Jan
2018-01-10,19:00:00,41.9435,2018-01-10T19:00:00Z,2018,Jan
2018-01-10,20:00:00,45.16903,2018-01-10T20:00:00Z,2018,Jan
2018-01-10,21:00:00,44.68829,2018-01-10T21:00:00Z,2018,Jan
2018-01-10,22:00:00,43.59523,2018-01-10T22:00:00Z,2018,Jan
2018-01-10,23:00:00,33.93453,2018-01-10T23:00:00Z,2018,Jan
2018-01-10,24:00:00,31.82917,2018-01-11T00:00:00Z,2018,Jan
2018-01-11,01:00:00,27.32075,2018-01-11T01:00:00Z,2018,Jan
2018-01-11,02:00:00,26.77962,2018-01-11T02:00:00Z,2018,Jan
2018-01-11,03:00:00,21.87954,2018-01-11T03:00:00Z,2018,Jan
2018-01-11,04:00:00,18.3763,2018-01-11T04:00:00Z,2018,Jan
2018-01-11,05:00:00,18.52422,2018-01-11T05:00:00Z,2018,Jan
2018-01-11,06:00:00,16.23062,2018-01-11T06:00:00Z,2018,Jan
2018-01-11,07:00:00,30.62106,2018-01-11T07:00:00Z,2018,Jan
2018-01-11,08:00:00,29.76364,2018-01-11T08:00:00Z,2018,Jan
2018-01-11,09:00:00,34.4487,2018-01-11T09:00:00Z,2018,Jan
2018-01-11,10:00:00,31.98138,2018-01-11T10:00:00Z,2018,Jan
2018-01-11,11:00:00,31.13259,2018-01-11T11:00:00Z,2018,Jan
2018-01-11,12:00:00,33.04614,2018-01-11T12:00:00Z,2018,Jan
2018-01-11,13:00:00,38.0388,2018-01-11T13:00:00Z,2018,Jan
2018-01-11,14:00:00,36.57609,2018-01-11T14:00:00Z,2018,Jan
2018-01-11,15:00:00,38.46338,2018-01-11T15:00:00Z,2018,Jan
2018-01-11,16:00:00,43.50976,2018-01-11T16:00:00Z,2018,Jan
2018-01-11,17:00:00,45.94538,2018-01-11T17:00:00Z,2018,Jan
2018-01-11,18:00:00,49.96564,2018-01-11T18:00:00Z,2018,Jan
2018-01-11,19:00:00,50.91862,2018-01-11T19:00:00Z,2018,Jan
2018-01-11,20:00:00,46.525,2018-01-11T20:00:00Z,2018,Jan
2018-01-11,21:00:00,43.99425,2018-01-11T21:00:00Z,2018,Jan
2018-01-11,22:00:00,40.00071,2018-01-11T22:00:00Z,2018,Jan
2018-01-11,23:00:00,39.06331,2018-01-11T23:00:00Z,2018,Jan
2018-01-11,24:00:00,39.55087,2018-01-12T00:00:00Z,2018,Jan
2018-01-12,01:00:00,37.7832,2018-01-12T01:00:00Z,2018,Jan
2018-01-12,02:00:00,37.18851,2018-01-12T02:00:00Z,2018,Jan
2018-01-12,03:00:00,33.73501,2018-01-12T03:00:00Z,2018,Jan
2018-01-12,04:00:00,32.36655,2018-01-12T04:00:00Z,2018,Jan
2018-01-12,05:00:00,36.60117,2018-01-12T05:00:00Z,2018,Jan
2018-01-12,06:00:00,38.78492,2018-01-12T06:00:00Z,2018,Jan
2018-01-12,07:00:00,36.84776,2018-01-12T07:00:00Z,2018,Jan
2018-01-12,08:00:00,42.78437,2018-01-12T08:00:00Z,2018,Jan
2018-01-12,09:00:00,43.11591,2018-01-12T09:00:00Z,2018,Jan
2018-01-12,10:00:00,41.15433,2018-01-12T10:00:00Z,2018,Jan
2018-01-12,11:00:00,37.26471,2018-01-12T11:00:00Z,2018,Jan
2018-01-12,12:00:00,34.36957,2018-01-12T12:00:00Z,2018,Jan
2018-01-12,13:00:00,37.38647,2018-01-12T13:00:00Z,2018,Jan
2018-01-12,14:00:00,38.1119,2018-01-12T14:00:00Z,2018,Jan
2018-01-12,15:00:00,42.42087,2018-01-12T15:00:00Z,2018,Jan
2018-01-12,16:00:00,49.14699,2018-01-12T16:00:00Z,2018,Jan
2018-01-12,17:00:00,50.85644,2018-01-12T17:00:00Z,2018,Jan
2018-01-12,18:00:00,45.95425,2018-01-12T18:00:00Z,2018,Jan
2018-01-12,19:00:00,41.19709,2018-01-12T19:00:00Z,2018,Jan
2018-01-12,20:00:00,42.97771,2018-01-12T20:00:00Z,2018,Jan
2018-01-12,21:00:00,41.4573,2018-01-12T21:00:00Z,2018,Jan
2018-01-12,22:00:00,42.27315,2018-01-12T22:00:00Z,2018,Jan
2018-01-12,23:00:00,45.02749,2018-01-12T23:00:00Z,2018,Jan
2018-01-12,24:00:00,40.2089,2018-01-13T00:00:00Z,2018,Jan
2018-01-13,01:00:00,41.51182,2018-01-13T01:00:00Z,2018,Jan
2018-01-13,02:00:00,47.03742,2018-01-13T02:00:00Z,2018,Jan
2018-01-13,03:00:00,35.66393,2018-01-13T03:00:00Z,2018,Jan
2018-01-13,04:00:00,21.20683,2018-01-13T04:00:00Z,2018,Jan
2018-01-13,05:00:00,16.93795,2018-01-13T05:00:00Z,2018,Jan
2018-01-13,06:00:00,14.10273,2018-01-13T06:00:00Z,2018,Jan
2018-01-13,07:00:00,15.02281,2018-01-13T07:00:00Z,2018,Jan
2018-01-13,08:00:00,17.82712,2018-01-13T08:00:00Z,2018,Jan
2018-01-13,09:00:00,26.73208,2018-01-13T09:00:00Z,2018,Jan
2018-01-13,10:00:00,25.36865,2018-01-13T10:00:00Z,2018,Jan
2018-01-13,11:00:00,31.26186,2018-01-13T11:00:00Z,2018,Jan
2018-01-13,12:00:00,33.57572,2018-01-13T12:00:00Z,2018,Jan
2018-01-13,13:00:00,34.8181,2018-01-13T13:00:00Z,2018,Jan
2018-01-13,14:00:00,37.90873,2018-01-13T14:00:00Z,2018,Jan
2018-01-13,15:00:00,41.65726,2018-01-13T15:00:00Z,2018,Jan
2018-01-13,16:00:00,40.89738,2018-01-13T16:00:00Z,2018,Jan
2018-01-13,17:00:00,42.46668,2018-01-13T17:00:00Z,2018,Jan
2018-01-13,18:00:00,39.14288,2018-01-13T18:00:00Z,2018,Jan
2018-01-13,19:00:00,33.27928,2018-01-13T19:00:00Z,2018,Jan
2018-01-13,20:00:00,31.24727,2018-01-13T20:00:00Z,2018,Jan
2018-01-13,21:00:00,30.58288,2018-01-13T21:00:00Z,2018,Jan
2018-01-13,22:00:00,29.14866,2018-01-13T22:00:00Z,2018,Jan
2018-01-13,23:00:00,26.85373,2018-01-13T23:00:00Z,2018,Jan
2018-01-13,24:00:00,35.41228,2018-01-14T00:00:00Z,2018,Jan
2018-01-14,01:00:00,36.49775,2018-01-14T01:00:00Z,2018,Jan
2018-01-14,02:00:00,35.94025,2018-01-14T02:00:00Z,2018,Jan
2018-01-14,03:00:00,29.11736,2018-01-14T03:00:00Z,2018,Jan
2018-01-14,04:00:00,26.23829,2018-01-14T04:00:00Z,2018,Jan
2018-01-14,05:00:00,17.7773,2018-01-14T05:00:00Z,2018,Jan
2018-01-14,06:00:00,14.33069,2018-01-14T06:00:00Z,2018,Jan
2018-01-14,07:00:00,14.46285,2018-01-14T07:00:00Z,2018,Jan
2018-01-14,08:00:00,13.42627,2018-01-14T08:00:00Z,2018,Jan
2018-01-14,09:00:00,16.5481,2018-01-14T09:00:00Z,2018,Jan
2018-01-14,10:00:00,25.19919,2018-01-14T10:00:00Z,2018,Jan
2018-01-14,11:00:00,21.09089,2018-01-14T11:00:00Z,2018,Jan
2018-01-14,12:00:00,23.0811,2018-01-14T12:00:00Z,2018,Jan
2018-01-14,13:00:00,24.97371,2018-01-14T13:00:00Z,2018,Jan
2018-01-14,14:00:00,25.28296,2018-01-14T14:00:00Z,2018,Jan
2018-01-14,15:00:00,21.82857,2018-01-14T15:00:00Z,2018,Jan
2018-01-14,16:00:00,23.99415,2018-01-14T16:00:00Z,2018,Jan
2018-01-14,17:00:00,24.71458,2018-01-14T17:00:00Z,2018,Jan
2018-01-14,18:00:00,23.44996,2018-01-14T18:00:00Z,2018,Jan
2018-01-14,19:00:00,24.42953,2018-01-14T19:00:00Z,2018,Jan
2018-01-14,20:00:00,23.32298,2018-01-14T20:00:00Z,2018,Jan
2018-01-14,21:00:00,21.36644,2018-01-14T21:00:00Z,2018,Jan
2018-01-14,22:00:00,21.23515,2018-01-14T22:00:00Z,2018,Jan
2018-01-14,23:00:00,18.99961,2018-01-14T23:00:00Z,2018,Jan
2018-01-14,24:00:00,18.48994,2018-01-15T00:00:00Z,2018,Jan
2018-01-15,01:00:00,11.50929,2018-01-15T01:00:00Z,2018,Jan
2018-01-15,02:00:00,11.45843,2018-01-15T02:00:00Z,2018,Jan
2018-01-15,03:00:00,9.67952,2018-01-15T03:00:00Z,2018,Jan
2018-01-15,04:00:00,7.61615,2018-01-15T04:00:00Z,2018,Jan
2018-01-15,05:00:00,6.11507,2018-01-15T05:00:00Z,2018,Jan
2018-01-15,06:00:00,6.65915,2018-01-15T06:00:00Z,2018,Jan
2018-01-15,07:00:00,10.53121,2018-01-15T07:00:00Z,2018,Jan
2018-01-15,08:00:00,20.57298,2018-01-15T08:00:00Z,2018,Jan
2018-01-15,09:00:00,22.92083,2018-01-15T09:00:00Z,2018,Jan
2018-01-15,10:00:00,20.33896,2018-01-15T10:00:00Z,2018,Jan
2018-01-15,11:00:00,22.83937,2018-01-15T11:00:00Z,2018,Jan
2018-01-15,12:00:00,29.25859,2018-01-15T12:00:00Z,2018,Jan
2018-01-15,13:00:00,22.86447,2018-01-15T13:00:00Z,2018,Jan
2018-01-15,14:00:00,16.94084,2018-01-15T14:00:00Z,2018,Jan
