date,time,NO2,datetime,year,month
2023-01-06,09:00:00,29.16297,2023-01-06T09:00:00Z,2023,Jan
2023-01-06,10:00:00,16.66056,2023-01-06T10:00:00Z,2023,Jan
2023-01-06,11:00:00,12.40647,2023-01-06T11:00:00Z,2023,Jan
2023-01-06,12:00:00,10.90097,2023-01-06T12:00:00Z,2023,Jan
2023-01-06,13:00:00,13.2903,2023-01-06T13:00:00Z,2023,Jan
2023-01-06,14:00:00,17.49329,2023-01-06T14:00:00Z,2023,Jan
2023-01-06,15:00:00,20.19154,2023-01-06T15:00:00Z,2023,Jan
2023-01-06,16:00:00,26.93743,2023-01-06T16:00:00Z,2023,Jan
2023-01-06,17:00:00,29.1134,2023-01-06T17:00:00Z,2023,Jan
2023-01-06,18:00:00,32.5897,2023-01-06T18:00:00Z,2023,Jan
2023-01-06,19:00:00,33.62914,2023-01-06T19:00:00Z,2023,Jan
2023-01-06,20:00:00,28.38876,2023-01-06T20:00:00Z,2023,Jan
2023-01-06,21:00:00,32.27963,2023-01-06T21:00:00Z,2023,Jan
2023-01-06,22:00:00,31.4547,2023-01-06T22:00:00Z,2023,Jan
2023-01-06,23:00:00,17.44001,2023-01-06T23:00:00Z,2023,Jan
2023-01-06,24:00:00,9.2419,2023-01-07T00:00:00Z,2023,Jan
2023-01-07,01:00:00,8.66184,2023-01-07T01:00:00Z,2023,Jan
2023-01-07,02:00:00,7.48404,2023-01-07T02:00:00Z,2023,Jan
2023-01-07,03:00:00,6.59933,2023-01-07T03:00:00Z,2023,Jan
2023-01-07,04:00:00,5.50742,2023-01-07T04:00:00Z,2023,Jan
2023-01-07,05:00:00,4.05081,2023-01-07T05:00:00Z,2023,Jan
2023-01-07,06:00:00,3.99851,2023-01-07T06:00:00Z,2023,Jan
2023-01-07,07:00:00,4.77727,2023-01-07T07:00:00Z,2023,Jan
2023-01-07,08:00:00,7.3221,2023-01-07T08:00:00Z,2023,Jan
2023-01-07,09:00:00,7.84255,2023-01-07T09:00:00Z,2023,Jan
2023-01-07,10:00:00,11.3224,2023-01-07T10:00:00Z,2023,Jan
2023-01-07,11:00:00,11.63365,2023-01-07T11:00:00Z,2023,Jan
2023-01-07,12:00:00,10.49325,2023-01-07T12:00:00Z,2023,Jan
2023-01-07,13:00:00,10.55037,2023-01-07T13:00:00Z,2023,Jan
2023-01-07,14:00:00,11.43233,2023-01-07T14:00:00Z,2023,Jan
2023-01-07,15:00:00,16.26381,2023-01-07T15:00:00Z,2023,Jan
2023-01-07,16:00:00,22.54528,2023-01-07T16:00:00Z,2023,Jan
2023-01-07,17:00:00,29.35253,2023-01-07T17:00:00Z,2023,Jan
2023-01-07,18:00:00,15.32815,2023-01-07T18:00:00Z,2023,Jan
2023-01-07,19:00:00,11.1763,2023-01-07T19:00:00Z,2023,Jan
2023-01-07,20:00:00,9.9878,2023-01-07T20:00:00Z,2023,Jan
2023-01-07,21:00:00,8.72997,2023-01-07T21:00:00Z,2023,Jan
2023-01-07,22:00:00,13.51067,2023-01-07T22:00:00Z,2023,Jan
2023-01-07,23:00:00,6.85904,2023-01-07T23:00:00Z,2023,Jan
2023-01-07,24:00:00,6.18742,2023-01-08T00:00:00Z,2023,Jan
2023-01-08,01:00:00,5.41223,2023-01-08T01:00:00Z,2023,Jan
2023-01-08,02:00:00,9.16093,2023-01-08T02:00:00Z,2023,Jan
2023-01-08,03:00:00,7.96637,2023-01-08T03:00:00Z,2023,Jan
2023-01-08,04:00:00,5.82875,2023-01-08T04:00:00Z,2023,Jan
2023-01-08,05:00:00,3.58733,2023-01-08T05:00:00Z,2023,Jan
2023-01-08,06:00:00,3.17085,2023-01-08T06:00:00Z,2023,Jan
2023-01-08,07:00:00,3.58632,2023-01-08T07:00:00Z,2023,Jan
2023-01-08,08:00:00,5.35337,2023-01-08T08:00:00Z,2023,Jan
2023-01-08,09:00:00,9.82283,2023-01-08T09:00:00Z,2023,Jan
2023-01-08,10:00:00,9.87681,2023-01-08T10:00:00Z,2023,Jan
2023-01-08,11:00:00,13.87973,2023-01-08T11:00:00Z,2023,Jan
2023-01-08,12:00:00,15.59797,2023-01-08T12:00:00Z,2023,Jan
2023-01-08,13:00:00,18.72203,2023-01-08T13:00:00Z,2023,Jan
2023-01-08,14:00:00,12.01355,2023-01-08T14:00:00Z,2023,Jan
2023-01-08,15:00:00,8.78896,2023-01-08T15:00:00Z,2023,Jan
2023-01-08,16:00:00,11.64639,2023-01-08T16:00:00Z,2023,Jan
2023-01-08,17:00:00,12.53736,2023-01-08T17:00:00Z,2023,Jan
2023-01-08,18:00:00,18.24829,2023-01-08T18:00:00Z,2023,Jan
2023-01-08,19:00:00,15.85956,2023-01-08T19:00:00Z,2023,Jan
2023-01-08,20:00:00,21.9953,2023-01-08T20:00:00Z,2023,Jan
2023-01-08,21:00:00,20.173,2023-01-08T21:00:00Z,2023,Jan
2023-01-08,22:00:00,13.82852,2023-01-08T22:00:00Z,2023,Jan
2023-01-08,23:00:00,7.95437,2023-01-08T23:00:00Z,2023,Jan
2023-01-08,24:00:00,7.06984,2023-01-09T00:00:00Z,2023,Jan
2023-01-09,01:00:00,12.62392,2023-01-09T01:00:00Z,2023,Jan
2023-01-09,02:00:00,9.3645,2023-01-09T02:00:00Z,2023,Jan
2023-01-09,03:00:00,9.67624,2023-01-09T03:00:00Z,2023,Jan
2023-01-09,04:00:00,4.68158,2023-01-09T04:00:00Z,2023,Jan
2023-01-09,05:00:00,5.30535,2023-01-09T05:00:00Z,2023,Jan
2023-01-09,06:00:00,6.13804,2023-01-09T06:00:00Z,2023,Jan
2023-01-09,07:00:00,6.55502,2023-01-09T07:00:00Z,2023,Jan
2023-01-09,08:00:00,14.15379,2023-01-09T08:00:00Z,2023,Jan
2023-01-09,09:00:00,29.03839,2023-01-09T09:00:00Z,2023,Jan
2023-01-09,10:00:00,19.51266,2023-01-09T10:00:00Z,2023,Jan
2023-01-09,11:00:00,18.93927,2023-01-09T11:00:00Z,2023,Jan
2023-01-09,12:00:00,11.86677,2023-01-09T12:00:00Z,2023,Jan
2023-01-09,13:00:00,9.47422,2023-01-09T13:00:00Z,2023,Jan
2023-01-09,14:00:00,10.20164,2023-01-09T14:00:00Z,2023,Jan
2023-01-09,15:00:00,12.5428,2023-01-09T15:00:00Z,2023,Jan
2023-01-09,16:00:00,12.69846,2023-01-09T16:00:00Z,2023,Jan
2023-01-09,17:00:00,12.28048,2023-01-09T17:00:00Z,2023,Jan
2023-01-09,18:00:00,13.63719,2023-01-09T18:00:00Z,2023,Jan
2023-01-09,19:00:00,8.74229,2023-01-09T19:00:00Z,2023,Jan
2023-01-09,20:00:00,8.68977,2023-01-09T20:00:00Z,2023,Jan
2023-01-09,21:00:00,10.09359,2023-01-09T21:00:00Z,2023,Jan
2023-01-09,22:00:00,7.12828,2023-01-09T22:00:00Z,2023,Jan
2023-01-09,23:00:00,5.30748,2023-01-09T23:00:00Z,2023,Jan
2023-01-09,24:00:00,5.0478,2023-01-10T00:00:00Z,2023,Jan
2023-01-10,01:00:00,5.27735,2023-01-10T01:00:00Z,2023,Jan
2023-01-10,02:00:00,8.95738,2023-01-10T02:00:00Z,2023,Jan
2023-01-10,03:00:00,6.35449,2023-01-10T03:00:00Z,2023,Jan
2023-01-10,04:00:00,6.87646,2023-01-10T04:00:00Z,2023,Jan
2023-01-10,05:00:00,5.25925,2023-01-10T05:00:00Z,2023,Jan
2023-01-10,06:00:00,12.3397,2023-01-10T06:00:00Z,2023,Jan
2023-01-10,07:00:00,13.12209,2023-01-10T07:00:00Z,2023,Jan
2023-01-10,08:00:00,14.53106,2023-01-10T08:00:00Z,2023,Jan
2023-01-10,09:00:00,25.83856,2023-01-10T09:00:00Z,2023,Jan
2023-01-10,10:00:00,33.28605,2023-01-10T10:00:00Z,2023,Jan
2023-01-10,11:00:00,23.38665,2023-01-10T11:00:00Z,2023,Jan
2023-01-10,12:00:00,20.31565,2023-01-10T12:00:00Z,2023,Jan
2023-01-10,13:00:00,18.07659,2023-01-10T13:00:00Z,2023,Jan
2023-01-10,14:00:00,14.43281,2023-01-10T14:00:00Z,2023,Jan
2023-01-10,15:00:00,9.79528,2023-01-10T15:00:00Z,2023,Jan
2023-01-10,16:00:00,8.33924,2023-01-10T16:00:00Z,2023,Jan
2023-01-10,17:00:00,7.55685,2023-01-10T17:00:00Z,2023,Jan
2023-01-10,18:00:00,7.66209,2023-01-10T18:00:00Z,2023,Jan
2023-01-10,19:00:00,6.98557,2023-01-10T19:00:00Z,2023,Jan
2023-01-10,20:00:00,6.46023,2023-01-10T20:00:00Z,2023,Jan
2023-01-10,21:00:00,5.46886,2023-01-10T21:00:00Z,2023,Jan
2023-01-10,22:00:00,5.31256,2023-01-10T22:00:00Z,2023,Jan
2023-01-10,23:00:00,5.20944,2023-01-10T23:00:00Z,2023,Jan
2023-01-10,24:00:00,5.9907,2023-01-11T00:00:00Z,2023,Jan
2023-01-11,01:00:00,4.44876,2023-01-11T01:00:00Z,2023,Jan
2023-01-11,02:00:00,7.85341,2023-01-11T02:00:00Z,2023,Jan
2023-01-11,03:00:00,4.53528,2023-01-11T03:00:00Z,2023,Jan
2023-01-11,04:00:00,3.17963,2023-01-11T04:00:00Z,2023,Jan
2023-01-11,05:00:00,2.7103,2023-01-11T05:00:00Z,2023,Jan
2023-01-11,06:00:00,3.17938,2023-01-11T06:00:00Z,2023,Jan
2023-01-11,07:00:00,4.79593,2023-01-11T07:00:00Z,2023,Jan
2023-01-11,08:00:00,9.07105,2023-01-11T08:00:00Z,2023,Jan
2023-01-11,09:00:00,13.40038,2023-01-11T09:00:00Z,2023,Jan
2023-01-11,10:00:00,13.08687,2023-01-11T10:00:00Z,2023,Jan
2023-01-11,11:00:00,11.47082,2023-01-11T11:00:00Z,2023,Jan
2023-01-11,12:00:00,10.74492,2023-01-11T12:00:00Z,2023,Jan
2023-01-11,13:00:00,10.48252,2023-01-11T13:00:00Z,2023,Jan
2023-01-11,14:00:00,11.78966,2023-01-11T14:00:00Z,2023,Jan
2023-01-11,15:00:00,9.80675,2023-01-11T15:00:00Z,2023,Jan
2023-01-11,16:00:00,10.27186,2023-01-11T16:00:00Z,2023,Jan
2023-01-11,17:00:00,9.80154,2023-01-11T17:00:00Z,2023,Jan
2023-01-11,18:00:00,12.41209,2023-01-11T18:00:00Z,2023,Jan
2023-01-11,19:00:00,12.19746,2023-01-11T19:00:00Z,2023,Jan
2023-01-11,20:00:00,17.66917,2023-01-11T20:00:00Z,2023,Jan
2023-01-11,21:00:00,16.68162,2023-01-11T21:00:00Z,2023,Jan
2023-01-11,22:00:00,13.24146,2023-01-11T22:00:00Z,2023,Jan
2023-01-11,23:00:00,14.96421,2023-01-11T23:00:00Z,2023,Jan
2023-01-11,24:00:00,6.20617,2023-01-12T00:00:00Z,2023,Jan
2023-01-12,01:00:00,6.26245,2023-01-12T01:00:00Z,2023,Jan
2023-01-12,02:00:00,2.99182,2023-01-12T02:00:00Z,2023,Jan
2023-01-12,03:00:00,2.34793,2023-01-12T03:00:00Z,2023,Jan
2023-01-12,04:00:00,2.71276,2023-01-12T04:00:00Z,2023,Jan
2023-01-12,05:00:00,3.07772,2023-01-12T05:00:00Z,2023,Jan
2023-01-12,06:00:00,4.48625,2023-01-12T06:00:00Z,2023,Jan
2023-01-12,07:00:00,23.73892,2023-01-12T07:00:00Z,2023,Jan
2023-01-12,08:00:00,32.76271,2023-01-12T08:00:00Z,2023,Jan
2023-01-12,09:00:00,43.83999,2023-01-12T09:00:00Z,2023,Jan
2023-01-12,10:00:00,33.5592,2023-01-12T10:00:00Z,2023,Jan
2023-01-12,11:00:00,13.56983,2023-01-12T11:00:00Z,2023,Jan
2023-01-12,12:00:00,9.34362,2023-01-12T12:00:00Z,2023,Jan
2023-01-12,13:00:00,8.82035,2023-01-12T13:00:00Z,2023,Jan
2023-01-12,14:00:00,6.83886,2023-01-12T14:00:00Z,2023,Jan
2023-01-12,15:00:00,7.10197,2023-01-12T15:00:00Z,2023,Jan
2023-01-12,16:00:00,10.02027,2023-01-12T16:00:00Z,2023,Jan
2023-01-12,17:00:00,5.74152,2023-01-12T17:00:00Z,2023,Jan
2023-01-12,18:00:00,11.06471,2023-01-12T18:00:00Z,2023,Jan
2023-01-12,19:00:00,9.34226,2023-01-12T19:00:00Z,2023,Jan
2023-01-12,20:00:00,8.45774,2023-01-12T20:00:00Z,2023,Jan
2023-01-12,21:00:00,6.10562,2023-01-12T21:00:00Z,2023,Jan
2023-01-12,22:00:00,3.96693,2023-01-12T22:00:00Z,2023,Jan
2023-01-12,23:00:00,2.50562,2023-01-12T23:00:00Z,2023,Jan
2023-01-12,24:00:00,1.77571,2023-01-13T00:00:00Z,2023,Jan
2023-01-13,01:00:00,2.6457,2023-01-13T01:00:00Z,2023,Jan
2023-01-13,02:00:00,2.92394,2023-01-13T02:00:00Z,2023,Jan
2023-01-13,03:00:00,2.29895,2023-01-13T03:00:00Z,2023,Jan
2023-01-13,04:00:00,2.87158,2023-01-13T04:00:00Z,2023,Jan
2023-01-13,05:00:00,2.24491,2023-01-13T05:00:00Z,2023,Jan
2023-01-13,06:00:00,2.4014,2023-01-13T06:00:00Z,2023,Jan
2023-01-13,07:00:00,3.65497,2023-01-13T07:00:00Z,2023,Jan
2023-01-13,08:00:00,5.69267,2023-01-13T08:00:00Z,2023,Jan
2023-01-13,09:00:00,9.03639,2023-01-13T09:00:00Z,2023,Jan
2023-01-13,10:00:00,9.66416,2023-01-13T10:00:00Z,2023,Jan
2023-01-13,11:00:00,9.45364,2023-01-13T11:00:00Z,2023,Jan
2023-01-13,12:00:00,10.60367,2023-01-13T12:00:00Z,2023,Jan
2023-01-13,13:00:00,9.76783,2023-01-13T13:00:00Z,2023,Jan
2023-01-13,14:00:00,9.82223,2023-01-13T14:00:00Z,2023,Jan
2023-01-13,15:00:00,9.56,2023-01-13T15:00:00Z,2023,Jan
2023-01-13,16:00:00,11.85724,2023-01-13T16:00:00Z,2023,Jan
2023-01-13,17:00:00,11.33375,2023-01-13T17:00:00Z,2023,Jan
2023-01-13,18:00:00,13.68295,2023-01-13T18:00:00Z,2023,Jan
2023-01-13,19:00:00,19.95057,2023-01-13T19:00:00Z,2023,Jan
2023-01-13,20:00:00,36.67886,2023-01-13T20:00:00Z,2023,Jan
2023-01-13,21:00:00,26.32407,2023-01-13T21:00:00Z,2023,Jan
2023-01-13,22:00:00,26.12004,2023-01-13T22:00:00Z,2023,Jan
2023-01-13,23:00:00,14.47382,2023-01-13T23:00:00Z,2023,Jan
2023-01-13,24:00:00,12.95703,2023-01-14T00:00:00Z,2023,Jan
2023-01-14,01:00:00,12.75964,2023-01-14T01:00:00Z,2023,Jan
2023-01-14,02:00:00,16.94329,2023-01-14T02:00:00Z,2023,Jan
2023-01-14,03:00:00,13.81152,2023-01-14T03:00:00Z,2023,Jan
2023-01-14,04:00:00,9.26196,2023-01-14T04:00:00Z,2023,Jan
2023-01-14,05:00:00,5.95968,2023-01-14T05:00:00Z,2023,Jan
2023-01-14,06:00:00,5.17375,2023-01-14T06:00:00Z,2023,Jan
2023-01-14,07:00:00,7.83967,2023-01-14T07:00:00Z,2023,Jan
2023-01-14,08:00:00,8.20431,2023-01-14T08:00:00Z,2023,Jan
2023-01-14,09:00:00,11.02673,2023-01-14T09:00:00Z,2023,Jan
2023-01-14,10:00:00,10.08637,2023-01-14T10:00:00Z,2023,Jan
2023-01-14,11:00:00,9.04298,2023-01-14T11:00:00Z,2023,Jan
2023-01-14,12:00:00,6.01326,2023-01-14T12:00:00Z,2023,Jan
2023-01-14,13:00:00,6.90296,2023-01-14T13:00:00Z,2023,Jan
2023-01-14,14:00:00,7.68803,2023-01-14T14:00:00Z,2023,Jan
2023-01-14,15:00:00,7.89642,2023-01-14T15:00:00Z,2023,Jan
2023-01-14,16:00:00,9.46547,2023-01-14T16:00:00Z,2023,Jan
2023-01-14,17:00:00,7.63384,2023-01-14T17:00:00Z,2023,Jan
2023-01-14,18:00:00,11.04293,2023-01-14T18:00:00Z,2023,Jan
2023-01-14,19:00:00,10.51106,2023-01-14T19:00:00Z,2023,Jan
2023-01-14,20:00:00,8.10676,2023-01-14T20:00:00Z,2023,Jan
2023-01-14,21:00:00,7.22315,2023-01-14T21:00:00Z,2023,Jan
2023-01-14,22:00:00,4.08078,2023-01-14T22:00:00Z,2023,Jan
2023-01-14,23:00:00,3.87361,2023-01-14T23:00:00Z,2023,Jan
2023-01-14,24:00:00,4.3983,2023-01-15T00:00:00Z,2023,Jan
2023-01-15,01:00:00,3.8404,2023-01-15T01:00:00Z,2023,Jan
2023-01-15,02:00:00,6.35111,2023-01-15T02:00:00Z,2023,Jan
2023-01-15,03:00:00,6.59843,2023-01-15T03:00:00Z,2023,Jan
2023-01-15,04:00:00,4.08493,2023-01-15T04:00:00Z,2023,Jan
2023-01-15,05:00:00,1.98956,2023-01-15T05:00:00Z,2023,Jan
2023-01-15,06:00:00,2.04077,2023-01-15T06:00:00Z,2023,Jan
2023-01-15,07:00:00,1.98969,2023-01-15T07:00:00Z,2023,Jan
2023-01-15,08:00:00,4.34448,2023-01-15T08:00:00Z,2023,Jan
2023-01-15,09:00:00,5.91349,2023-01-15T09:00:00Z,2023,Jan
2023-01-15,10:00:00,6.12159,2023-01-15T10:00:00Z,2023,Jan
2023-01-15,11:00:00,7.48323,2023-01-15T11:00:00Z,2023,Jan
2023-01-15,12:00:00,8.58145,2023-01-15T12:00:00Z,2023,Jan
2023-01-15,13:00:00,8.8456,2023-01-15T13:00:00Z,2023,Jan
2023-01-15,14:00:00,12.45369,2023-01-15T14:00:00Z,2023,Jan
2023-01-15,15:00:00,14.44325,2023-01-15T15:00:00Z,2023,Jan
